category_id;category;image;name;description
Juice & Smoothie;114;Dataset/Juice & Smoothie/2566.jpg;Eplemost;Slukk tørsten i hele sommer! Epleblomsten, 3l Enh.pris 33,00 pr.l
Juice & Smoothie;114;Dataset/Juice & Smoothie/527.jpg;Snapple;Mango Madness, 0,5l Enh.pris 39,80 pr.l
Juice & Smoothie;114;Dataset/Juice & Smoothie/1536.jpg;Appelsinjuice - vår beste;BaRe, 1 l. eks. pant
Juice & Smoothie;114;Dataset/Juice & Smoothie/1554.jpg;Økologisk smoothie;Alle varianter, REMA 1000,90 g, 107,78 pr. kg
Juice & Smoothie;114;Dataset/Juice & Smoothie/2884.jpg;Eldorado appelsin-/eplejuice;3 x 250 ml
Juice & Smoothie;114;Dataset/Juice & Smoothie/2899.jpg;Fun Light;Alle varianter
Juice & Smoothie;114;Dataset/Juice & Smoothie/5778.jpg;Eldorado frokostjuice/appelsinjuice/eplejuice;
Juice & Smoothie;114;Dataset/Juice & Smoothie/5797.jpg;Kuli;Appelsin
Juice & Smoothie;114;Dataset/Juice & Smoothie/5805.jpg;Eldorado appelsinjuice m/fruktkjøtt & eplenektar;
Juice & Smoothie;114;Dataset/Juice & Smoothie/5820.jpg;Eldorado frokostjuice/appelsinjuice/eplejuice;
Juice & Smoothie;114;Dataset/Juice & Smoothie/5828.jpg;Rå kaldpresset eple & appelsinjuice;
Juice & Smoothie;114;Dataset/Juice & Smoothie/5829.jpg;Eldorado Appelsinjuice;
Juice & Smoothie;114;Dataset/Juice & Smoothie/5837.jpg;Kuli;Appelsin
Juice & Smoothie;114;Dataset/Juice & Smoothie/3544.jpg;Eldorado apelsin-/elpejuice;
Juice & Smoothie;114;Dataset/Juice & Smoothie/3839.jpg;Kuli;
Juice & Smoothie;114;Dataset/Juice & Smoothie/5995.jpg;Coop smak forskjellen smoothie;Utvalgte varianter. 250 ml Fra 70,00/l
Juice & Smoothie;114;Dataset/Juice & Smoothie/1912.jpg;Skyr mini;Pr kg 111,11. Bringebær eller jordbær. 90 g
Juice & Smoothie;114;Dataset/Juice & Smoothie/1209.jpg;Coop smak forskjellen smoothie;Utvalgte varianter. 250 ml Fra 70,00/l
Juice & Smoothie;114;Dataset/Juice & Smoothie/3784.jpg;Tropicana;Orange. 1 l Fra 27,50/l. 38,60
Juice & Smoothie;114;Dataset/Juice & Smoothie/5960.jpg;Juice;utvalgte varianter, 1l, Sunniva
Juice & Smoothie;114;Dataset/Juice & Smoothie/2682.jpg;Bendit Smoothie;250ml + pant, Bendit. 40,00/l
Juice & Smoothie;114;Dataset/Juice & Smoothie/3731.jpg;Appelsinjuice;m/fruktkjøtt, 1,75l, God Morgon. 14,23/l
Energy Drinks;115;Dataset/Energy Drinks/261.jpg;Red bull;pant. Utvalgte varianter. 0,25 l. Fra 60,00/l. fra 17,90
Energy Drinks;115;Dataset/Energy Drinks/316.jpg;Red bull;Original, sukkerfri og yellow. 250 ml Fra 60,00/l. fra 17,70
Energy Drinks;115;Dataset/Energy Drinks/3861.jpg;MONSTER ENERGY;Utvalgte varianter. 0,5 l. Pr boks + pant Pr l 37,80
Energy Drinks;115;Dataset/Energy Drinks/1603.jpg;Red Bull;0,25 l, stort utvalg (59,60/l +pant). ord.pris 19,90 21,90/boks
Energy Drinks;115;Dataset/Energy Drinks/377.jpg;Energidrikk;250 ml, Powerking (40,00/l + pant)
Energy Drinks;115;Dataset/Energy Drinks/3849.jpg;Burn&Monster;
Energy Drinks;115;Dataset/Energy Drinks/5795.jpg;Burn & Monster;Alle typer
Energy Drinks;115;Dataset/Energy Drinks/5835.jpg;Burn & Monster;Alle typer
Energy Drinks;115;Dataset/Energy Drinks/1208.jpg;Monster energy;Vanlig og ultra. 0,5 l Fra 35,00/l. fra 20,10
Energy Drinks;115;Dataset/Energy Drinks/3712.jpg;Monster Energy;0,5l, boks + pant, Coca-Cola. 29,80/l
Energy Drinks;115;Dataset/Energy Drinks/3752.jpg;Monster Energy;0,5l, boks + pant. 29,80/l
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/262.jpg;Coop kaffe;Gul og rød. Kok-/filtermalt. 250 g. Fra 100,00/kg. 26,90
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/582.jpg;Friele frokostkaffe;Kok-/filtermalt. 250 g. Pr kg 99,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/617.jpg;Lipton yellow label te;25 poser Fra 0,80/pose. 1 pk 26,90
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1085.jpg;Nescafé gull;PR GLASS. 100 g Pr kg 494,00
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1096.jpg;Tine iskaffe cappuccino;PR STK. 0,33 l Pr l 52,42
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1881.jpg;Fun light ice tea peach;PR FLASKE. 0,8 l Pr l ferdigblandet 4,69 + pant
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1156.jpg;Friele kaffe;Kok- eller filtermalt 250 g. Pr kg 99,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1029.jpg;Evergood kaffe;250 g pr. kg 135,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1339.jpg;Iste fersken • iste lime;0,5 l Tine, pr. l 40,80
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1348.jpg;Iste fersken • iste lime;0,5 l Tine, pr. l 40,80
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1356.jpg;Ali;250 g pr. kg 99,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/7010.jpg;Evergood;500 g filtermalt, pr. kg 99,80
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1450.jpg;Iste fersken • iste lime;0,5 l Tine, pr. l 40,80
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1459.jpg;Iste fersken • iste lime;0,5 l Tine, pr. l 40,80
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1718.jpg;Evergood;250 g pr. kg 119,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1467.jpg;Ali;250 g pr. kg 99,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/829.jpg;Tine iskaffe;Utvalgte varianter. 0,33 l. Pr stk Pr l 30,30.
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/846.jpg;Coop frokostkaffe;Filtermalt. 250 g. Pr pk Pr kg 40,00. Kronemarked. kronemarked
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/949.jpg;Tine iskaffe;Utvalgte varianter. 0,33 l. Pr stk Pr l 30,30.
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/966.jpg;Coop frokostkaffe;Filtermalt. 250 g. Pr pk Pr kg 40,00. Kronemarked. kronemarked
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1574.jpg;Ali kaffe;250g, filtermalt/kokmalt (67,60/kg). ord.pris 26,90 31,90/pose
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1592.jpg;Ali kaffe;250g, filtermalt/kokmalt (67,60/kg). ord.pris 26,90 31,90/pose
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1643.jpg;Nescafe;125-148g, 8-10poser, Cappuccino/Latte/ Vanilla Latte/Mocha (2,29-2,86/porsj). ord.pris 28,50 35,90/pk
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/370.jpg;Iste;
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/373.jpg;Starbucks kaffe;220 ml, pr stk, Cappuccino/Caffe Americano (45,45/l)
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/387.jpg;Evergood kaffe;
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1110.jpg;Friele kaffe;Kok- eller filtermalt 250 g. Pr kg 99,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/4013.jpg;Tine iskaffe;Cappuccino eller mocca.330 ml. Pr l 45,15
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/4024.jpg;Coop kaffe rød eller gul;250 g. Pr kg 79,60
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1551.jpg;Friele instant gull;Friele, 200 g, 349,50 pr. kg
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1553.jpg;Friele instant gull;Refill, Friele, 100 g, 349,00 pr. kg
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1760.jpg;Guatemala, filtermalt kolonihagen kaffe;Kaffa, 225 g, 284,44 pr. kg
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1762.jpg;Costa rica, hele bønner kolonihagen kaffe;Kaffa, 225 g, 297,78 pr. kg
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1764.jpg;Kenya, hele bønner kolonihagen kaffe;Kaffa, 225 g, 306,67 pr. kg
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1770.jpg;Brasil, filtermalt kolonihagen kaffe;Kaffa, 225 g, 262,22 pr. kg
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/2882.jpg;Tine iste;Fersken/lime
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/5779.jpg;Tine iskaffe mocca/brasil/cappuccino;
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/5821.jpg;Tine iskaffe mocca/brasil/cappuccino;
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/3810.jpg;Evergood Kaffe;
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1061.jpg;Lipton yellow label te;25 poser Fra 0,80/pose. 1 pk 26,90
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/5959.jpg;IsTe;fersken/lime/zero original, 0,5l + pant, TINE. 33,80/l
Coffee, Tea and Cocoa;116;Dataset/Coffee, Tea and Cocoa/1247.jpg;IsTe fra TINE;utvalgte varianter, 0,5l + pant. 33,80/l
Sweets & Candies;119;Dataset/Sweets & Candies/268.jpg;Stimorol fusion;Vanilla mint, strawberry lime og raspberry peach. fra 13,50
Sweets & Candies;119;Dataset/Sweets & Candies/315.jpg;Maxim protein bar 40%;Crispy brownie. 50 g Fra 400,00/kg. 26,90
Sweets & Candies;119;Dataset/Sweets & Candies/612.jpg;Brynild supermix;Original, sur og påskemix. Fra 230 g Fra 127,27/kg. fra 50,90
Sweets & Candies;119;Dataset/Sweets & Candies/297.jpg;Stimorol fusion;Strawberry, vanilla mint og rasberry peach. 1 pk fra 14,70
Sweets & Candies;119;Dataset/Sweets & Candies/299.jpg;Doc halslinser;Utvalgte varianter. 60 g. Fra 250,00/kg. 1 pk fra 21,90
Sweets & Candies;119;Dataset/Sweets & Candies/1084.jpg;Freia twist;330 g Pr kg 188,79
Sweets & Candies;119;Dataset/Sweets & Candies/1088.jpg;Lakerol classic cactus;25 g
Sweets & Candies;119;Dataset/Sweets & Candies/340.jpg;Extra tyggegummi;Utvalgte varianter. 14 g. 1 pk fra 12,70
Sweets & Candies;119;Dataset/Sweets & Candies/345.jpg;Nidar og freia småsjokolader;34-82 g. Fra 152,44/kg. 1 stk se hylleetikett
Sweets & Candies;119;Dataset/Sweets & Candies/1885.jpg;Nidar smågodt biter;PR PK. Søteste eller beste. 220 g Pr kg 210,00
Sweets & Candies;119;Dataset/Sweets & Candies/1886.jpg;Grill perfekt giga marshmallows;PR PK. 400 g Pr kg 108,75
Sweets & Candies;119;Dataset/Sweets & Candies/666.jpg;Fazer dumle;190 g Pr kg 311,58
Sweets & Candies;119;Dataset/Sweets & Candies/668.jpg;Freia daimrull;67 g Pr kg 320,90
Sweets & Candies;119;Dataset/Sweets & Candies/1180.jpg;Brynild påskemix;275 g. Pr kg 181,45
Sweets & Candies;119;Dataset/Sweets & Candies/1182.jpg;Coop drops;250 g. Pr kg 119,60
Sweets & Candies;119;Dataset/Sweets & Candies/1184.jpg;Malaco godt & blandet/ supersurt;Fra 200 g. Pr kg fra 110,74
Sweets & Candies;119;Dataset/Sweets & Candies/1186.jpg;Läkerol classic;25 g
Sweets & Candies;119;Dataset/Sweets & Candies/694.jpg;Nidar bamsemums;250 g. Pr kg 179,60
Sweets & Candies;119;Dataset/Sweets & Candies/704.jpg;Coop seigmenn;300 g. Pr kg 65,00
Sweets & Candies;119;Dataset/Sweets & Candies/1037.jpg;Bamsemums;250 g Nidar, pr. kg 169,23
Sweets & Candies;119;Dataset/Sweets & Candies/1359.jpg;Nidars favoritter;300 g stratos, pr. kg 159,67
Sweets & Candies;119;Dataset/Sweets & Candies/1470.jpg;Nidars favoritter;300 g stratos, pr. kg 159,67
Sweets & Candies;119;Dataset/Sweets & Candies/3875.jpg;NIDAR SMÅGODT;Søteste eller beste biter. 220 g. Pr pk Pr kg 181,36
Sweets & Candies;119;Dataset/Sweets & Candies/834.jpg;Nidar smågodt;Løsvekt. Pr hg. Pr kg 100,00. Kronemarked. kronemarked
Sweets & Candies;119;Dataset/Sweets & Candies/836.jpg;Ricola halstabletter;4 varianter. 50 g. Pr eske.
Sweets & Candies;119;Dataset/Sweets & Candies/838.jpg;Ahlgrens bilar;Original. 125 g. Pr pk Pr kg 80,00.
Sweets & Candies;119;Dataset/Sweets & Candies/841.jpg;Hockey pucker;Salt. 55 g. Pr pk Pr kg 181,82. Ronema r
Sweets & Candies;119;Dataset/Sweets & Candies/845.jpg;Läkerol;Utvalgte varianter. 25 g Pr eske.
Sweets & Candies;119;Dataset/Sweets & Candies/861.jpg;Coop partymix;Lakris. 400 g. Pr pk. Pr kg 75,00.
Sweets & Candies;119;Dataset/Sweets & Candies/862.jpg;Nidar smågodt;Løsvekt. Pr hg. Pr kg 100,00.
Sweets & Candies;119;Dataset/Sweets & Candies/954.jpg;Nidar smågodt;Løsvekt. Pr hg. Pr kg 100,00. Kronemarked. kronemarked
Sweets & Candies;119;Dataset/Sweets & Candies/956.jpg;Ricola halstabletter;4 varianter. 50 g. Pr eske.
Sweets & Candies;119;Dataset/Sweets & Candies/958.jpg;Ahlgrens bilar;Original. 125 g. Pr pk Pr kg 80,00.
Sweets & Candies;119;Dataset/Sweets & Candies/961.jpg;Hockey pucker;Salt. 55 g. Pr pk Pr kg 181,82. Ronema r
Sweets & Candies;119;Dataset/Sweets & Candies/965.jpg;Läkerol;Utvalgte varianter. 25 g Pr eske.
Sweets & Candies;119;Dataset/Sweets & Candies/981.jpg;Coop partymix;Lakris. 400 g. Pr pk. Pr kg 75,00.
Sweets & Candies;119;Dataset/Sweets & Candies/982.jpg;Nidar smågodt;Løsvekt. Pr hg. Pr kg 100,00.
Sweets & Candies;119;Dataset/Sweets & Candies/498.jpg;Walkers liquorice toffees;150 g. Pr pk. Pr kg 199,33.
Sweets & Candies;119;Dataset/Sweets & Candies/501.jpg;Hockeypulver;12 g. Pr stk.
Sweets & Candies;119;Dataset/Sweets & Candies/1597.jpg;Skipper lakrisbåter;250g, original (159,60/kg). ord.pris 57,90/pose
Sweets & Candies;119;Dataset/Sweets & Candies/1604.jpg;Atkins bars;60g, utvalgte varianter (331,67/kg). ord.pris 28,90 32,90/stk
Sweets & Candies;119;Dataset/Sweets & Candies/403.jpg;MellomBar;
Sweets & Candies;119;Dataset/Sweets & Candies/1134.jpg;Brynild påskemix;275 g. Pr kg 181,45
Sweets & Candies;119;Dataset/Sweets & Candies/1136.jpg;Coop drops;250 g. Pr kg 119,60
Sweets & Candies;119;Dataset/Sweets & Candies/1138.jpg;Malaco godt & blandet/ supersurt;Fra 200 g. Pr kg fra 110,74
Sweets & Candies;119;Dataset/Sweets & Candies/1140.jpg;Läkerol classic;25 g
Sweets & Candies;119;Dataset/Sweets & Candies/4049.jpg;Cloetta Pops/ Bridgeblanding;Fra 200 g. Pr kg fra 152,50
Sweets & Candies;119;Dataset/Sweets & Candies/466.jpg;Coop seigmenn;300 g. Pr kg 65,00
Sweets & Candies;119;Dataset/Sweets & Candies/528.jpg;New Energy;Nidar, 45g. Enh.pris 222,22 pr.kg
Sweets & Candies;119;Dataset/Sweets & Candies/2909.jpg;Nidar Smagodt;
Sweets & Candies;119;Dataset/Sweets & Candies/1063.jpg;Brynild supermix;Original, sur og påskemix. Fra 230 g Fra 127,27/kg. fra 51,90
Sweets & Candies;119;Dataset/Sweets & Candies/7101.jpg;Twix/Bounty/Snickers;75-85g, Mars. 117,65-133,33/kg
Sweets & Candies;119;Dataset/Sweets & Candies/743.jpg;Look O' Look minimix;70 g 284,29/kg
Sweets & Candies;119;Dataset/Sweets & Candies/744.jpg;Supermix;original/sur, 230-270 g, Brynild 121,85-143,04/kg
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/313.jpg;Maarud superchips;Salt og paprika. 135 g Fra 185,19/kg. fra 29,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/614.jpg;Maarud potetgull;Salt & pepper og paprika. 275 g Fra 90,91/kg. fra 28,70
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/287.jpg;Santa maria nacho chips;185 g. Fra 54,05/kg. 1 pose 25,00
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/294.jpg;Sørlands chips;Havsalt, spansk paprika og crème fraîche 200 g Fra 100,00/kg. 1 pk fra 23,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1087.jpg;Maarud potetgull;PR PK. Cheddar og chipotle. 200 g Pr kg 185,00
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/338.jpg;Kims chips/totenflak;Utvalgte varianter. 180-300 g. Fra 66,67/kg. 1 pose fra 27,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/339.jpg;Sørlandschips;Utvalgte varianter. 200 g. Fra 100,00/kg. 1 pose fra 20,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/344.jpg;Nidar smash;200 g. Fra 150,00/kg. 1 pose 39,80
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1888.jpg;Coop sky mix;PR PK. 100 g Pr kg 227,00
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/639.jpg;Maarud potetgull/pepsi;200-300 g/1,5 l + pant Fra 75,00/kg/15,00/l. 1 pk fra 33,60/1 flaske fra 30,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/645.jpg;Santa maria nachochips;185 g Pr kg 135,14
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/673.jpg;Sørlandschips havsalt;200 g Pr kg 127,00
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1188.jpg;Sørlandschips;Pr kg 99,50. 200 g
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1191.jpg;Sørlandschips;200 g. Pr kg 99,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/688.jpg;Kims potetchips;2 for 50. . Fra 180 g. Fra 83,33/kg. 1 pose fra 32,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/702.jpg;Coop sky mix;100 g. 200,00/kg Ord.pris 26,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/3867.jpg;ÄNGLAMARK CHIPS;3 varianter. Fra 100 g. Pr pk Pr kg fra 113,71
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/814.jpg;Coop micro popcorn;3 x 100 g. Pr pk Pr kg 33,33.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/815.jpg;Maarud tortillachips ost.;170 g. Pr pk Pr kg 117,65.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/817.jpg;COOP SKY MIX;100 g. Pr pose Pr kg 100,00.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/818.jpg;Pringles;3 varianter. 190 g. Pr pk. Pr kg 105,26
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/819.jpg;Kims potetchips;4 varianter. 300 g. Pr pk Pr kg 66,67. Kronemarked. kronemarked
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/821.jpg;Filler's bakon krisp;RONEMA R. 45 g
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/822.jpg;Olw cheez doodles;120 g. Pr pk. Pr kg 83,33.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/825.jpg;Maarud popcorn;Poppet eller poppet smør. Fra 70 g. Pr pose Pr kg fra 133,33.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/843.jpg;Änglamark maissnacks;30 g. Pr pk.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/863.jpg;Santa maria nacho chips;185 g. Pr pk. Pr kg 54,05.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/866.jpg;Kims potetchips;4 varianter. 300 g. Pr pk Pr kg 66,67. Kronemarked
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/934.jpg;Coop micro popcorn;3 x 100 g. Pr pk Pr kg 33,33.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/935.jpg;Maarud tortillachips ost.;170 g. Pr pk Pr kg 117,65.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/937.jpg;COOP SKY MIX;100 g. Pr pose Pr kg 100,00.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/938.jpg;Pringles;3 varianter. 190 g. Pr pk. Pr kg 105,26
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/939.jpg;Kims potetchips;4 varianter. 300 g. Pr pk Pr kg 66,67. Kronemarked. kronemarked
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/941.jpg;Filler's bakon krisp;RONEMA R. 45 g
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/942.jpg;Olw cheez doodles;120 g. Pr pk. Pr kg 83,33.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/945.jpg;Maarud popcorn;Poppet eller poppet smør. Fra 70 g. Pr pose Pr kg fra 133,33.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/963.jpg;Änglamark maissnacks;30 g. Pr pk.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/983.jpg;Santa maria nacho chips;185 g. Pr pk. Pr kg 54,05.
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/986.jpg;Kims potetchips;4 varianter. 300 g. Pr pk Pr kg 66,67. Kronemarked
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/250.jpg;Sørlandschips;Et stort utvalg. 200 g. Pr kg 99,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/253.jpg;Maarud tortilla snacks;Et utvalg. 125-205 g. Pr kg fra 97,56
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/562.jpg;Potetgull;180g, Paprika&Sweet, Maarud (110,56/kg). ord.pris 31,50/pose
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1640.jpg;Snacks;120-225g, Texas beef ribs nøtter/Potetsticks, Kims/Polly (88,44-165,83/kg). ord.pris 38,50 41,50/pose
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/3951.jpg;Roasted Garlic;150g, Jacobs Utvalgte (219,33/kg)
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/406.jpg;Potetskruer;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1142.jpg;Sørlandschips;Pr kg 99,50. 200 g
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1144.jpg;Sørlandschips;200 g. Pr kg 99,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/4015.jpg;Coop pommes frites/strips;Fryst. 600 g. Fra 29,17/kg Ord.pris 20,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/4033.jpg;Utvalgte Kims potetchips;Fra 180 g. Fra 83,33/kg 1 pose fra 31,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/450.jpg;Kims potetchips;2 for 50. . Fra 180 g. Fra 83,33/kg. 1 pose fra 32,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/464.jpg;Coop sky mix;100 g. 200,00/kg Ord.pris 26,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/507.jpg;Salte chips;First Price, 400g Enh.pris 63,00 pr.kg
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1900.jpg;Utvalgte Kims potetchips;UKENS GODBIT. Fra 180 g. Fra 83,33/kg 1 pose fra 34,50
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/3850.jpg;Maarud Potetgull;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/2903.jpg;Sætre Gullvafler;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/2905.jpg;Kims Potetsticks;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/2907.jpg;OLW Cheez Doodles;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/2908.jpg;Rifla Potetchips;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/2910.jpg;Maarud Tortillachips;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/5803.jpg;Sørlandschips Haysalt/ Spansk Paprika/ Creme Fraiche/ Løk;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/5842.jpg;Sørlandschips Haysalt/ Spansk Paprika/ Creme Fraiche/ Løk;
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1064.jpg;Maarud potetgull;Salt & pepper og paprika. 275 g Fra 90,91/kg. fra 28,20
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/3935.jpg;Maarud superchips;Salt og paprika. 135 g Fra 185,19/kg. fra 33,30
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/5991.jpg;Soletti saltstenger/ maarud potetskruer;Utvalgte varianter. Fra 90 g Fra 60,00/kg. fra 16,90
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/3797.jpg;Maarud superchips;Salt og paprika. 135 g Fra 185,19/kg. fra 33,30
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/1806.jpg;Sommergull;skinke/rifla salt, 275-370g, Maarud. 94,32-126,91/kg
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/5949.jpg;Superbites Linser;cremé fraiche & ramsløk, 105g, Maarud. 189,52/kg
Potato chips and Crisps;121;Dataset/Potato chips and Crisps/2633.jpg;Minisnack Taco;20g, Grilstad
Cakes & Bakery;123;Dataset/Cakes & Bakery/4019.jpg;Berlinerboller/ donuts;Fra 55 g Fra 128,15/kg fra 11,90
Cakes & Bakery;123;Dataset/Cakes & Bakery/6006.jpg;Berthas lefsegodt 2 pk;Smurte lefser/smurte lefser med kanel. 240 g Fra 41,67/kg. 1 pk fra 15,30
Cakes & Bakery;123;Dataset/Cakes & Bakery/7251.jpg;Donuts;
Cakes & Bakery;123;Dataset/Cakes & Bakery/5804.jpg;Berlinerboller;U/fyll, m/bringebær, m/vanilje
Cakes & Bakery;123;Dataset/Cakes & Bakery/5843.jpg;Berlinerboller;U/fyll, m/bringebær, m/vanilje
Cakes & Bakery;123;Dataset/Cakes & Bakery/3823.jpg;Kløver Kaiseremler;
Cakes & Bakery;123;Dataset/Cakes & Bakery/3889.jpg;PÅGEN GIFFLAR;Med kanel. 280 g. Pr pk Pr kg 71,07
Cakes & Bakery;123;Dataset/Cakes & Bakery/5972.jpg;Kokos-/sjokoladeboller;6stk, 165g, United Bakeries. 211,52/kg
Cakes & Bakery;123;Dataset/Cakes & Bakery/3698.jpg;Wienerbrød;stekt i butikken, med vaniljekrem/ pecan, 98-106g. 55,66-60,20/kg
Cakes & Bakery;123;Dataset/Cakes & Bakery/3725.jpg;Brioche mini;med krem & sjokolade, 300g, United Bakeries. 133,00/kg
